image_path,label,category,split,xmin,ymin,xmax,ymax,width,height
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/d8d13dba3934e95c4f64599e25a404a0.jpg,P3,Military,validation,11,16,1215,434,1274,704
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/d8d60619b99340459d16228752247097.jpg,A400M,Military,validation,498,689,1321,948,1536,2048
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/d8d63981c60cbeb137ef059b48368875.jpg,Vulcan,Military,validation,183,827,309,862,768,1024
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/d8d7a1edb02e5178bba2cd38f0626579.jpg,Su25,Military,validation,73,229,111,284,700,350
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/d8d7a1edb02e5178bba2cd38f0626579.jpg,Su25,Military,validation,339,237,488,291,700,350
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/d8d8d5fedb7562a1b0daed773458c844.jpg,C130,Military,validation,155,254,491,668,1200,799
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/d8d8d5fedb7562a1b0daed773458c844.jpg,C130,Military,validation,734,148,1072,394,1200,799
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/d8dc9ba6bc2545a2b71a645a470c6da2.jpg,JAS39,Military,validation,929,373,1259,481,1280,720
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/d8dc9ba6bc2545a2b71a645a470c6da2.jpg,JAS39,Military,validation,949,87,1278,194,1280,720
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/d8dc9ba6bc2545a2b71a645a470c6da2.jpg,JAS39,Military,validation,597,503,927,610,1280,720
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/d8dc9ba6bc2545a2b71a645a470c6da2.jpg,JAS39,Military,validation,754,230,1083,337,1280,720
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/d8dc9ba6bc2545a2b71a645a470c6da2.jpg,C390,Military,validation,4,47,893,414,1280,720
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/d8e3746732475622505788bf45643db6.jpg,A400M,Military,validation,984,549,1137,604,1600,1066
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/d8e3746732475622505788bf45643db6.jpg,A400M,Military,validation,1263,495,1360,530,1600,1066
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/d8e3746732475622505788bf45643db6.jpg,A400M,Military,validation,199,632,489,771,1600,1066
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/d8e4f555caa51e0248efe1c77c9cf6a4.jpg,CL415,Military,validation,587,356,1251,542,2458,1845
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/d8e5acf6a1b1b5197350bcb23eda60be.jpg,H6,Military,validation,7,191,1079,482,1080,720
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/d8e6dbaa5142516c0e0dfbf138e2a167.jpg,AG600,Military,validation,0,39,1067,720,1080,720
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/d8e730d849c29df8cab39ebd379094a6.jpg,Ka27,Military,validation,17,180,1960,895,2000,1060
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/d8eb133c05c933ac52847581535ba7e9.jpg,RQ4,Military,validation,349,65,598,579,960,641
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/d8ecf85f225bc09857cff80c7da3de04.jpg,F22,Military,validation,288,247,633,479,800,600
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/d8ee4c41b88f28776fe0d84512ff07bc.jpg,Vulcan,Military,validation,275,87,456,125,1600,1066
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/d8ee8c2f3758749ed0edf2946011044d.jpg,FCK1,Military,validation,46,208,1171,536,1200,769
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/d8f23a1666e5d82b93d90440175c9539.jpg,F18,Military,validation,212,78,448,136,1000,714
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/d8f23a1666e5d82b93d90440175c9539.jpg,F18,Military,validation,213,172,464,236,1000,714
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/d8f23a1666e5d82b93d90440175c9539.jpg,F18,Military,validation,212,277,486,350,1000,714
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/d8f23a1666e5d82b93d90440175c9539.jpg,F18,Military,validation,454,240,709,301,1000,714
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/d8f23a1666e5d82b93d90440175c9539.jpg,F18,Military,validation,426,143,659,201,1000,714
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/d8f23a1666e5d82b93d90440175c9539.jpg,F18,Military,validation,640,223,873,281,1000,714
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/d8f23a1666e5d82b93d90440175c9539.jpg,F16,Military,validation,558,533,642,562,1000,714
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/d8f23a1666e5d82b93d90440175c9539.jpg,F16,Military,validation,626,519,701,548,1000,714
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/d8f23a1666e5d82b93d90440175c9539.jpg,F16,Military,validation,546,508,632,536,1000,714
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/d8f23a1666e5d82b93d90440175c9539.jpg,F16,Military,validation,540,475,620,505,1000,714
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/d8f23a1666e5d82b93d90440175c9539.jpg,F16,Military,validation,614,481,693,510,1000,714
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/d8f23a1666e5d82b93d90440175c9539.jpg,F16,Military,validation,680,489,765,518,1000,714
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/d8f66bd34fa3bd26742688207c196b80.jpg,H6,Military,validation,415,415,1323,739,1600,1143
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/d8f9caa63d9012b89f09e188dd29bdbc.jpg,J10,Military,validation,264,264,1069,751,2000,1333
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/d8fa9996416282e57590941f806bb6e1.jpg,B52,Military,validation,425,358,1920,858,1920,1104
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/d9005561d68c4a89f95a3257374a0b2f.jpg,AV8B,Military,validation,2414,1065,3032,1351,5476,3069
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/d9005561d68c4a89f95a3257374a0b2f.jpg,V22,Military,validation,0,600,5476,2744,5476,3069
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/d9031b4e280afe07427c270da55453a1.jpg,A400M,Military,validation,646,480,784,528,2000,1125
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/d903987886264d38086e69edc5b99013.jpg,An225,Military,validation,349,553,1081,802,1440,1440
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/d907358ea34ea9d27ff793c01e131134.jpg,C5,Military,validation,261,346,1610,785,2048,1152
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/d907b48e18ea94fbf529a9025e8897d9.jpg,C5,Military,validation,490,279,727,330,960,640
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/d909b2b24b8b611335cff3b06e00f80a.jpg,F14,Military,validation,74,328,1857,771,2048,1135
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/d90f7bf4d5e8853a85d160f70401b31c.jpg,Tu22M,Military,validation,937,1503,1419,1622,2718,2045
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/d90f7bf4d5e8853a85d160f70401b31c.jpg,Tu22M,Military,validation,751,1276,1266,1405,2718,2045
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/d90f7bf4d5e8853a85d160f70401b31c.jpg,Tu22M,Military,validation,1499,1304,1999,1426,2718,2045
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/d914ac254f5560201dd88ffe03618d68.jpg,J35,Military,validation,59,66,924,1207,984,1276
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/d9150214b2686b3f62ddd6b0fe1d61ec.jpg,Ka52,Military,validation,0,188,877,698,877,1367
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/d9178bcdadffb408c5c05d7c92b7b38b.jpg,E2,Military,validation,1665,1401,4811,2422,5472,3648
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/d9178bcdadffb408c5c05d7c92b7b38b.jpg,E2,Military,validation,396,1534,1760,2133,5472,3648
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/d91b42d2e9b6aee546bddb268e8abd53.jpg,F16,Military,validation,1255,1156,1356,1204,3025,1522
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/d91b42d2e9b6aee546bddb268e8abd53.jpg,F16,Military,validation,1191,1078,1295,1126,3025,1522
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/d91b42d2e9b6aee546bddb268e8abd53.jpg,F16,Military,validation,1143,1003,1242,1050,3025,1522
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/d91b42d2e9b6aee546bddb268e8abd53.jpg,C130,Military,validation,705,470,897,655,3025,1522
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/d91f25365b684e95121ba5389d4a9b38.jpg,CL415,Military,validation,318,90,894,338,1280,853
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/d91f6bf011c9a95fa54de3f1a82beb44.jpg,Rafale,Military,validation,586,940,613,965,1152,2048
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/d921e084a5ecd73010949085c5cf76e5.jpg,Mig31,Military,validation,290,627,4062,1625,4384,2466
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/d922850ecf388d1cac25824295cae571.jpg,V22,Military,validation,664,735,820,770,2048,2048
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/d922c3eec232215eea8b11ec8722be6d.jpg,Su34,Military,validation,1550,1172,2322,1843,3872,2592
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/d92438499fb5ce87b2ab976718ecce5f.jpg,E2,Military,validation,4,163,810,365,810,539
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/d92438499fb5ce87b2ab976718ecce5f.jpg,F18,Military,validation,0,135,810,364,810,539
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/d9275102428e121783ae0d8648a88bd6.jpg,WZ7,Military,validation,777,440,1135,691,1920,1038
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/d92870c1ba760f33b690af86f24ded39.jpg,Mig29,Military,validation,2534,1392,2660,1661,4032,3024
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/d92870c1ba760f33b690af86f24ded39.jpg,Mig29,Military,validation,2285,1790,2423,2063,4032,3024
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/d92870c1ba760f33b690af86f24ded39.jpg,Mig29,Military,validation,2602,1802,2733,2072,4032,3024
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/d92870c1ba760f33b690af86f24ded39.jpg,Mig29,Military,validation,2288,1360,2432,1655,4032,3024
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/d92ddbe4955c3f4229517dde850f98bb.jpg,Tornado,Military,validation,1485,993,2344,1287,4288,2848
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/d92ddbe4955c3f4229517dde850f98bb.jpg,Tornado,Military,validation,2607,1302,3390,1576,4288,2848
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/d92e9988f3c2715b91f584b0b8509a16.jpg,F22,Military,validation,0,371,702,677,1280,687
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/d92e9988f3c2715b91f584b0b8509a16.jpg,F22,Military,validation,785,415,1146,551,1280,687
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/d92e9988f3c2715b91f584b0b8509a16.jpg,F22,Military,validation,855,134,1080,214,1280,687
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/d92f952b5af352b2d1d301998f19e928.jpg,Mi8,Military,validation,37,472,1707,896,1741,1020
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/d930d3400f37024529f8416c7dd08102.jpg,F35,Military,validation,164,435,418,602,1136,852
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/d930d3400f37024529f8416c7dd08102.jpg,F35,Military,validation,480,427,667,602,1136,852
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/d930d3400f37024529f8416c7dd08102.jpg,F35,Military,validation,724,444,936,622,1136,852
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/d93b24035926fdb816ef186bc4296bf0.jpg,Mig31,Military,validation,432,118,513,142,900,506
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/d94196c132a3c9a77116a6e7b6b174a0.jpg,F35,Military,validation,233,152,999,580,1200,675
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/d9436ba480e331cba51dc7fc58e86c67.jpg,F35,Military,validation,0,1161,2383,2417,2383,3892
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/d9436ba480e331cba51dc7fc58e86c67.jpg,F35,Military,validation,45,102,2349,928,2383,3892
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/d9436ba480e331cba51dc7fc58e86c67.jpg,F35,Military,validation,18,2629,2370,3822,2383,3892
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/d94509945e74c779f7772d33226f5c4c.jpg,A400M,Military,validation,48,174,664,332,900,506
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/d94ab40e119c964b1d33f3b608b4d77a.jpg,AH64,Military,validation,667,205,1251,838,1925,1083
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/d94cef97dc3a34be3163829a39933f60.jpg,Su24,Military,validation,9,166,1198,507,1280,835
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/d95305890b72c41b2cb9000f372ae0bc.jpg,C1,Military,validation,326,253,621,348,960,1440
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/d954b62cb4c6d0dde2710df65df4f6cf.jpg,C5,Military,validation,314,208,870,364,960,635
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/d956d1e8a8eae55a9d6c4e7b02b02ba5.jpg,V22,Military,validation,122,160,677,438,900,1200
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/d956d1e8a8eae55a9d6c4e7b02b02ba5.jpg,V22,Military,validation,598,302,892,424,900,1200
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/d957e62b2d28427d25bf2bde971f81b6.jpg,Su25,Military,validation,0,732,1270,1430,1280,1442
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/d957e62b2d28427d25bf2bde971f81b6.jpg,EMB314,Military,validation,44,0,1280,534,1280,1442
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/d95a0aa825edb1f02d3694467b718b31.jpg,B21,Military,validation,5,317,2068,1088,2068,1170
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/d95da7d8ab2398db74ff8bcf545f2946.jpg,V22,Military,validation,345,132,958,393,1024,682
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/d95da7d8ab2398db74ff8bcf545f2946.jpg,E2,Military,validation,89,348,967,629,1024,682
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/d962e3c9d429b151e34425970d9e1c4f.jpg,B2,Military,validation,309,497,437,550,959,640
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/d964a99c6bb786b2b976f39adea5b391.jpg,F18,Military,validation,572,487,890,676,2000,1125
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/d967db763fb91b4a7b40647a71576d29.jpg,Rafale,Military,validation,345,231,889,485,1069,960
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/d967db763fb91b4a7b40647a71576d29.jpg,C390,Military,validation,671,219,1069,413,1069,960
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/d9685542cde0e1f61210fd8e2defabb7.jpg,C130,Military,validation,267,285,1325,613,1600,900
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/d9728147780633133419282fe8b5f1c9.jpg,F117,Military,validation,279,5,856,453,900,453
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/d9759348b882dd45e67d8d93086688bd.jpg,Rafale,Military,validation,0,257,685,460,1063,598
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/d9759348b882dd45e67d8d93086688bd.jpg,Rafale,Military,validation,707,217,1063,457,1063,598
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/d976f2c8431ea6e8d812ee24fc41a81b.jpg,Vulcan,Military,validation,328,364,1254,806,2700,1400
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/d97e2b79228a42e7bf3360a6b2b65951.jpg,Y20,Military,validation,472,86,2560,1312,2560,1439
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/d981729419947f690026760c14d84306.jpg,C2,Military,validation,13,185,318,298,1024,767
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/d981729419947f690026760c14d84306.jpg,C2,Military,validation,97,512,365,601,1024,767
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/d981729419947f690026760c14d84306.jpg,C2,Military,validation,676,396,952,487,1024,767
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/d981729419947f690026760c14d84306.jpg,C2,Military,validation,564,154,870,268,1024,767
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/d989473359cf7e71c4bf5857b5cad367.jpg,F35,Military,validation,593,83,875,235,1024,683
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/d989473359cf7e71c4bf5857b5cad367.jpg,F35,Military,validation,86,515,1024,683,1024,683
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/d989473359cf7e71c4bf5857b5cad367.jpg,F35,Military,validation,534,448,1024,560,1024,683
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/d98c9f9b781ae00c71cf10f24bd878fe.jpg,RQ4,Military,validation,0,0,520,167,520,419
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/d98fdfbdd1bbe3a750f170439b69c563.jpg,U2,Military,validation,142,607,3059,1293,3273,2618
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/d99141ab29cae2f09546223970d62bfb.jpg,A10,Military,validation,0,253,1947,1296,1947,1296
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/d9948699734f0ffcfef6617e042f8b28.jpg,V22,Military,validation,183,187,1035,471,1900,1357
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/d99eaf970a517cd41b75078845af080a.jpg,CH47,Military,validation,182,110,325,184,2048,1365
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/d99eaf970a517cd41b75078845af080a.jpg,AH64,Military,validation,247,617,320,656,2048,1365
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/d99eaf970a517cd41b75078845af080a.jpg,AH64,Military,validation,1526,808,1580,841,2048,1365
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/d99eaf970a517cd41b75078845af080a.jpg,AH64,Military,validation,1753,1204,1806,1231,2048,1365
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/d9a2b7f4e1d80d42edb476446f31b2ea.jpg,EMB314,Military,validation,2572,792,2855,987,4608,3456
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/d9a2b7f4e1d80d42edb476446f31b2ea.jpg,EMB314,Military,validation,2290,736,2573,847,4608,3456
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/d9a2b7f4e1d80d42edb476446f31b2ea.jpg,EMB314,Military,validation,1707,824,1991,1023,4608,3456
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/d9a2b7f4e1d80d42edb476446f31b2ea.jpg,EMB314,Military,validation,2863,819,3149,1022,4608,3456
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/d9a2b7f4e1d80d42edb476446f31b2ea.jpg,EMB314,Military,validation,1990,769,2274,966,4608,3456
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/d9a2b7f4e1d80d42edb476446f31b2ea.jpg,EMB314,Military,validation,2291,826,2577,1022,4608,3456
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/d9a78b4211a926b6f2822ba7c42e28a1.jpg,F35,Military,validation,57,327,1004,751,1280,1072
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/d9a8259b6bee3d1941b26049c5204ad8.jpg,Su34,Military,validation,37,134,783,441,1000,667
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/d9a9973dd8b69b55d57cec83d184c33e.jpg,SR71,Military,validation,550,288,939,849,1600,1151
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/d9ac4f9ade11248f52a53331ee635582.jpg,C2,Military,validation,31,115,870,387,900,607
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/d9b3737ce8dadd6430bbf5437f530b12.jpg,B52,Military,validation,1603,1091,2428,1383,4096,3072
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/d9b8a7e886bc8b8700f67415d20615b8.jpg,C130,Military,validation,174,500,1565,1011,2048,1365
/Users/marwahfaraj/.cache/kagglehub/datasets/a2015003713/militaryaircraftdetectiondataset/versions/95/dataset/d9b921c5179187a3e2a092e5ef880a3f.jpg,U2,Military,validation,337,160,401,182,599,450
